MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
-1.4813448446935609,0.9319698099375505,-0.3631696002169832,0.025923699558666673,-0.9028865519811023,-0.059558075306208755,1.0208692480243897,-1.349751375930503,1.475
-1.2530227387290662,1.0920024277782256,-0.3831938144690655,-0.20750358999421106,-0.4487309855465443,-0.052579259701727936,1.0208692480243897,-1.349751375930503,1.598
-1.2456409444681955,1.8921655169816007,-0.1138651799565677,0.07752305119515622,-0.37362064186698274,-0.09149206777187253,1.0162201440678331,-1.349751375930503,1.139
-0.9531935127070944,1.8921655169816007,-0.07133161731330602,-0.1319978052746088,-0.5151075683331335,-0.04447776217347599,1.0162201440678331,-1.349751375930503,0.997
-0.683982685488908,1.8921655169816007,-0.03808624798626373,-0.13504104729318692,-0.3814810266706578,-0.0670596947311796,1.0162201440678331,-1.349751375930503,1.326
-0.8099225145308923,1.011986118857888,-0.37550025108829177,-0.13930667374980005,-0.9832371521964473,-0.040795845876021385,1.0208692480243897,-1.35473713396606,1.075
-0.7740405754715296,1.652116590220588,-0.2743056826731697,-0.16733730247142223,-0.7299580863002514,-0.05243877637876068,1.0208692480243897,-1.35473713396606,0.938
-1.192363646759303,1.8921655169816007,-0.25128851414741954,-0.08003430483791299,-0.297636922098124,-0.030293929375120023,1.0208692480243897,-1.35473713396606,1.055
-1.2986614841158404,1.7321328991409257,-0.41650660104288184,-0.12482933409785525,-0.2723090155085044,-0.06638107565499522,1.0162201440678331,-1.35473713396606,1.089
-1.269712012710165,1.8921655169816007,-0.2851154203562019,-0.14229984695347633,-0.9151138172312636,-0.05162846331370666,1.0162201440678331,-1.35473713396606,1.32
-1.1157213654768723,1.652116590220588,-0.12582683359825753,0.18957654637411184,-0.5063738074401612,-0.07651701875771551,1.0162201440678331,-1.35473713396606,1.223
-1.0938327407555082,1.8921655169816007,-0.20717848099801334,-0.013232317983535663,-0.239994100204507,-0.042234786227960716,1.0162201440678331,-1.35473713396606,1.152
-1.1994886829589262,1.5721002813002507,0.16547980387782027,0.2742801712042287,-0.3640135048847133,-0.00338388228626239,1.0162201440678331,-1.349751375930503,1.104
-1.4703042480599107,1.652116590220588,-0.14255406095145054,0.03481958526064551,-0.601571801173559,-0.07569860202038832,1.0115710401112734,-1.349751375930503,1.049
-0.600343747037478,1.8121492080612631,-0.167992760513922,-0.05697430724659584,-0.16139025216775657,-0.07051846145518631,1.0115710401112734,-1.349751375930503,1.097
-1.398989696548369,1.652116590220588,-0.32910489879990174,-0.0629671517233181,-0.7622730016042488,-0.08814693659955253,1.0115710401112734,-1.349751375930503,0.972
-1.6486227215964204,1.5721002813002507,-0.23968461891851162,0.12893606663054627,-0.3980751723673051,-0.043124881742105,1.0115710401112734,-1.349751375930503,1.045
-1.4476453491548034,1.8921655169816007,-0.7007460793167981,-0.2847748914484544,-0.47318551604686665,-0.08095751095918392,1.0115710401112734,-1.35473713396606,1.039
-0.11911495074402446,1.8921655169816007,-0.2615610708068909,-0.06345443398052725,-0.6583412469778788,-0.0815164608064368,1.0115710401112734,-1.3447656178949532,1.914
-0.6905300160507237,1.8921655169816007,-0.8119154863162878,-0.15325159247140907,-0.05745849754138655,-0.1050923714241523,1.0115710401112734,-1.3447656178949532,1.76
-1.0063424313853633,1.8921655169816007,-0.49777308598226905,-0.07935833995506164,-0.4338835920284914,-0.06602309154027032,1.0115710401112734,-1.3447656178949532,1.554
-1.5279464328100134,1.8121492080612631,-0.6965383419309089,0.33633619609893034,-0.8085619343370019,-0.09591276385114367,1.0115710401112734,-1.3447656178949532,1.5
-1.6949675516516258,1.652116590220588,-0.6906773408475745,-0.061639372027747774,-0.8565976192483493,-0.06137894917115366,1.0162201440678331,-1.3447656178949532,1.188
0.19175487191159735,1.8921655169816007,-0.24382714364700186,-0.16892397142981078,-0.8522307388018632,-0.06943303388412325,1.0162201440678331,-1.3447656178949532,1.888
-0.4192009348272437,1.8921655169816007,-0.18116702377592692,-0.06984250411955774,-0.6836691535674984,-0.07865531783023907,1.0115710401112734,-1.3447656178949532,1.844
-0.6346851377293544,1.8921655169816007,-0.4455325828237176,0.006142738672181486,-0.6330133403882592,-0.11436674025167597,1.0115710401112734,-1.3447656178949532,1.823
-1.0524305033793209,1.7321328991409257,-0.7219761867581268,-0.08277902244406125,-0.7220977014965764,-0.10060209237084759,1.0115710401112734,-1.3447656178949532,1.425
-1.2393503719676275,1.172018736698563,-0.6001518114611952,0.30145641811388657,-0.7727535146758155,-0.08379031532898203,1.006921936154717,-1.349751375930503,1.375
-1.742724551043693,0.9319698099375505,-0.6351144950324377,0.26954207853982004,-0.8906592867309412,-0.04268281281906185,1.006921936154717,-1.3447656178949532,1.875
-1.2135461868122364,0.9319698099375505,-1.1634514516345666,-0.06924091078488644,-0.6487341099956093,-0.10413666360324213,1.006921936154717,-1.349751375930503,1.125
-1.761211131453526,-0.5883400595488621,-1.4431270660483002,-0.13790849284232987,-0.6181659468702063,-0.13326863197982725,1.006921936154717,-1.349751375930503,1.719
-1.3871788257309763,1.172018736698563,-0.3345918197504544,0.05233436616497045,-0.33344534175931034,-0.04614149160607614,1.006921936154717,-1.349751375930503,0.938
-1.6398929475139996,1.011986118857888,-0.3851681455746147,0.19439638666903122,0.4508463864295996,-0.035451902940726664,1.006921936154717,-1.349751375930503,0.975
-1.5521458800826067,1.8921655169816007,-0.5588596765537798,0.09563347735313707,-0.24523435674029037,-0.01817589123140695,1.006921936154717,-1.349751375930503,1.042
-1.3195872661075259,1.8921655169816007,-0.1464478103365878,-0.19458146199347912,-0.647860733906312,-0.008459078244684105,1.006921936154717,-1.35473713396606,0.875
-1.447003454001684,1.8921655169816007,-0.46279841171702896,0.017336964264760536,-0.7570327450684654,-0.04508127186961527,1.006921936154717,-1.35473713396606,0.831
-1.386408551547233,1.8921655169816007,-0.25169534155673756,0.03373109605190217,-0.7168574449607931,-0.06540324768774078,1.006921936154717,-1.35473713396606,0.875
-1.8283533644697925,1.8921655169816007,0.324589004977649,0.6100734925210295,-0.6242795794952869,-0.010802093191541497,1.006921936154717,-1.35473713396606,0.853
-1.57165949273743,1.8921655169816007,-0.3464355393632331,0.05524367691044886,-0.32209145259844635,0.040724652619657874,1.006921936154717,-1.35473713396606,0.803
-0.7080537537308774,-2.1086499290352747,-1.1266618462281965,-0.7559423631555314,-1.178000020109729,-0.13598520756497703,1.006921936154717,-1.359722892001617,0.6
-0.17502401858070551,1.8921655169816007,0.2776131565516804,0.06988892252166518,-0.7762470190330044,-0.01277575284098441,1.0115710401112734,-1.359722892001617,0.757
1.5743970317303233,1.652116590220588,0.22310743716214584,0.36255737593090304,-1.1849870288241067,0.06007088066943089,1.006921936154717,-1.359722892001617,0.75
-1.774498361123093,1.7321328991409257,0.3799496460277283,1.0173535889769607,-0.9308345868386136,-0.0008063294253005783,1.0022728321981604,-1.359722892001617,0.861
-1.5884129562338407,1.8921655169816007,1.0198822661270033,0.8698106106382081,-0.805068429979813,0.01669471995545696,1.0022728321981604,-1.3647086500371668,0.761
-0.687962435438247,1.5721002813002507,0.3782309552553758,0.6000701217308838,-0.9177339454991552,-0.014201462245647755,1.0022728321981604,-1.3647086500371668,0.735
-1.604011008454637,1.8921655169816007,0.0189642688165844,0.046270064878112555,-0.7325782145681431,0.012306171870685537,1.0022728321981604,-1.3647086500371668,0.784
-1.835799348245975,1.5721002813002507,-0.4248559421876704,-0.06720004940341262,-0.5718770141374533,-0.06803455709129719,1.0022728321981604,-1.3647086500371668,0.844
-0.6779488710495877,1.8921655169816007,0.7097566864551054,1.2436818784058354,-0.8303963365694326,0.023280793622077453,0.9976237282416007,-1.359722892001617,0.813
-1.1643770180833066,1.8921655169816007,0.7050572973241822,0.51360660788621,-1.020792324036228,0.022767169738235664,1.0022728321981604,-1.3647086500371668,0.85
-1.7237244545113652,1.4120676634595757,-0.33694157377055467,-0.094264070904433,0.33206723828517676,-0.010799576317875073,1.0022728321981604,-1.359722892001617,1.292
-1.2155360617869058,-0.1882585149471746,0.30052955442222956,0.22117979412032654,-0.9177339454991552,-0.0011393197385309278,1.0022728321981604,-1.359722892001617,0.825
-1.8852252750361522,1.4120676634595757,-0.8636823160731592,-0.05408876344846289,-0.7517924885326821,-0.09358844658347962,1.0022728321981604,-1.359722892001617,0.952
-1.229593565640216,1.652116590220588,0.08500619676601477,0.5419553009500373,-0.7710067624972211,0.05491904185451212,1.0022728321981604,-1.359722892001617,0.75
-2.03202669655451,1.4120676634595757,-1.5875216156230205,-1.1599787362033205,-1.2443766028963181,-0.049467025562055816,1.0022728321981604,-1.359722892001617,0.675
-0.7590844184038527,-0.6683563684691997,0.401164735248957,0.2513811970458055,-1.0068183066074725,-0.08614321141112026,1.0022728321981604,-1.359722892001617,1.375
-1.7597347726013515,-0.9084052952302122,-1.1066883871145763,-0.09783724764638728,-0.5945847924591812,-0.12785779391441046,1.0022728321981604,-1.35473713396606,1.775
-0.7825777810080149,0.6119045742562005,0.16009292438743566,0.01641007491028148,-0.18060452613229558,-0.06289426754775305,1.0022728321981604,-1.35473713396606,1.021
-1.6397003789680638,-0.7483726773895372,0.2062671735919798,0.1705257942202804,-0.6303932121203676,0.03605281730543467,1.0022728321981604,-1.35473713396606,1.083
-1.8377250337053326,-0.42830744170818713,0.00509079417299683,0.11941585016499133,-0.3395589743843909,0.013537887311910936,1.0022728321981604,-1.359722892001617,1.125
-1.0618021726148608,0.7719371920968755,-0.4116211099982147,0.08566022423848885,-0.9596559977854221,-0.08249379440728036,0.9976237282416007,-1.35473713396606,1.313
-1.3900673539200123,-0.9084052952302122,-0.941339974676835,-0.21353736920096536,-0.728211334121657,-0.09300840377160856,1.0022728321981604,-1.35473713396606,1.625
-1.604011008454637,1.8921655169816007,-0.7004757680141444,-0.21353736920096536,-1.1002695481622757,0.015862430481590157,1.0022728321981604,-1.349751375930503,1.125
-1.3767159347351334,1.8921655169816007,-0.6316085263667521,0.040297480186639624,-1.0854221546442229,-0.07503658572296416,1.0022728321981604,-1.35473713396606,1.125
-1.8345797474550485,1.8921655169816007,-1.2493698991831004,-0.08530982915548492,-0.9579092456068277,-0.08128338926635588,1.0022728321981604,-1.35473713396606,1.375
-1.191850130636808,0.531888265335863,0.10977196510227881,-0.017528802070300095,-0.8522307388018632,-0.031466981232627644,1.0022728321981604,-1.35473713396606,1.188
-0.8070339863418559,1.8921655169816007,0.5944352488843053,0.3241510595887782,-0.9308345868386136,0.016838366614237734,1.0022728321981604,-1.35473713396606,0.982
-1.7257785190013466,0.9319698099375505,-1.3254212728392345,0.19907785834304387,-0.7517924885326821,-0.14701157369524062,1.0022728321981604,-1.349751375930503,1.188
-1.8650697672282097,-1.4685194576725749,-1.1791315550013903,-0.09308119521884765,-0.7832340277473823,-0.1354765285304737,1.0022728321981604,-1.349751375930503,1.625
-1.7288596157363187,-1.4685194576725749,-1.161356539038999,-0.04366327768772226,-1.150925361341515,0.009978054756422853,0.9976237282416007,-1.349751375930503,1.375
-1.00891001199784,-0.9884216041505497,-1.1380231479193077,-0.030523845194985327,-0.5613965010658866,-0.08337652080839651,0.9976237282416007,-1.349751375930503,1.625
-1.796515364875081,1.8921655169816007,-1.269911100809316,-0.2386324054472399,-0.470565387778975,0.6729640687760716,0.9976237282416007,-1.35473713396606,1.375
-1.8714887187594018,1.8921655169816007,-1.1041777481952737,-0.4083929447602738,-1.093282539447898,0.23628775954589798,0.9976237282416007,-1.35473713396606,1.625
-0.6612595970684887,-0.1082422060268371,-0.8122969304000662,0.11552337098197261,-0.6330133403882592,-0.06766031948489154,0.9929746242850443,-1.349751375930503,1.875
-1.1668804091804716,0.851953501017213,-0.7342994103494314,0.5241599703897355,-0.10112730200624791,-0.024128680561654167,0.9976237282416007,-1.349751375930503,1.792
-1.0629575838904755,0.6119045742562005,-1.3349087298232343,-0.06713705443148087,1.7696442812684126,-0.1505997954242948,0.9976237282416007,-1.3447656178949532,1.3
-0.533458272082459,0.21182302965451294,-0.6373301314046989,0.06905825930792975,0.5285768583770528,-0.12787372952126175,1.006921936154717,-1.3447656178949532,1.838
-1.0651400274110805,0.05179041181383793,-0.7304030908079662,0.17474626854359065,-1.0836754024656283,-0.08245389094109601,1.0022728321981604,-1.3447656178949532,1.25
-1.5707608395230632,-0.5083237506285246,-1.0509864879240431,-0.17820355816621075,0.5076158322339194,-0.13879215832195876,1.006921936154717,-1.3447656178949532,1.7
-0.6773069758964686,0.691920883176538,-0.719150417437489,0.023072972549623542,0.34516787962463513,-0.11474862119834385,1.006921936154717,-1.3447656178949532,1.931
-0.7538208781482754,0.05179041181383793,-0.711456461875071,0.07619988128402223,0.752161137237143,-0.11777952507551016,1.0022728321981604,-1.3397798598593964,2.578
-0.287484049407187,-0.028225897106499583,-0.644516272441964,-0.05716696298503408,0.9783655443651248,-0.13007840239065763,1.0022728321981604,-1.3397798598593964,2.734
-0.34698773010133543,0.851953501017213,-0.7023869163469428,-0.07793612071232392,-0.9203540737670469,-0.13063659712865514,1.0022728321981604,-1.3397798598593964,2.375
-0.6971415361278513,1.8921655169816007,-0.8026582910279597,0.10348703649422254,-0.47842577258265,-0.1537230763830364,1.0022728321981604,-1.3397798598593964,3.5
-0.529542711648432,0.45187195641552547,-0.9045242362102492,-0.0592358606995565,1.0884109316165753,-0.14968548794991782,1.0022728321981604,-1.3447656178949532,3.357
0.8120181583706666,1.8921655169816007,0.3603055475906034,-0.38550007659346985,-0.6714418883173372,-0.03156252562911882,1.006921936154717,-1.3347941018238394,3.134
-0.2521798159856317,1.8921655169816007,-0.39851433143199055,-0.0876219241757981,-0.6408737251919343,-0.14483098636350938,1.0022728321981604,-1.3347941018238394,2.685
-0.31868015384877946,1.8921655169816007,-0.5192608642496968,-0.014680020367927251,-0.6609613752457705,-0.13819250870019992,1.0022728321981604,-1.3397798598593964,2.594
0.15048101356603355,1.8921655169816007,-0.2219487137330327,-0.1120387824890137,0.001057700441527663,-0.10202548516320066,1.006921936154717,-1.3347941018238394,2.757
0.1545249530306844,-0.028225897106499583,-0.5214521649595114,-0.06759815591839122,0.06743428322811693,-0.11289579086461488,1.006921936154717,-1.3397798598593964,2.25
0.9154274675381676,1.8921655169816007,0.1180471564800877,0.10069612814369022,-0.7797405233901934,-0.08675652555575346,1.006921936154717,-1.3397798598593964,2.625
-0.6564453834200948,0.29183933857485045,-0.7104952717001853,-0.049314666250784796,0.3172198447671239,-0.12491600746283141,1.006921936154717,-1.3397798598593964,2.185
-0.4122684671735567,-0.1882585149471746,-0.9170040059527207,-0.25164388274502064,0.26743740767718194,-0.15587050342898398,1.006921936154717,-1.3397798598593964,2.55
-0.3319673835183464,1.8921655169816007,-0.3396664287220641,-0.043335967299449926,-0.43999722465357205,-0.12096438786030425,1.0115710401112734,-1.3397798598593964,2.241
-0.12412173293835413,0.531888265335863,-0.6689825796106362,-0.18213884043785397,-0.6705685122280399,-0.140637699180385,1.0115710401112734,-1.3397798598593964,2.431
-0.33549780686050196,1.8921655169816007,-0.41933993749145393,-0.24389287696278192,-0.793714540818949,-0.11854390216120572,1.0115710401112734,-1.3397798598593964,2.316
-0.7973413695297562,-0.028225897106499583,-1.0170509884463117,-0.09520845656952501,0.9739986639186387,-0.1462182365255351,1.0115710401112734,-1.3397798598593964,2.185
-0.36964662900644263,1.8921655169816007,-0.5738921390476439,-0.06872666823885623,0.2997523229811793,-0.12912298917564216,1.0115710401112734,-1.3397798598593964,2.341
1.4083387556183904,1.7321328991409257,0.6035371178809419,-0.05960320584580117,-0.412922565885358,-0.04673654441305352,1.0162201440678331,-1.3298083437882895,3.276
1.0406612119117207,1.492083972379913,0.5180290633458513,-0.3546904802934128,-0.3011304264553129,-0.07831352922986083,1.0162201440678331,-1.3298083437882895,3.476
1.47021744837908,1.011986118857888,0.6507874287353237,-0.03733817853563336,-0.56663675760167,-0.09259230751121657,1.0115710401112734,-1.3347941018238394,3.661
0.8336500250307829,0.691920883176538,0.762040659342484,0.11536778670765471,-1.17450651575254,-0.09508715853306886,1.0208692480243897,-1.3347941018238394,3.35
1.7188876306974523,1.8921655169816007,0.692978997166575,-0.1696988939717414,-0.33344534175931034,-0.04371427585381596,1.0208692480243897,-1.3298083437882895,3.736
0.9703736926451695,1.8921655169816007,0.4361822855506107,-0.13793574649146773,-0.23213371540083197,-0.09174630577732,1.0162201440678331,-1.3347941018238394,3.895
2.2914581072797664,1.8921655169816007,0.7667393652673093,-0.22557204598391986,-0.47318551604686665,-0.06038493647216562,1.0208692480243897,-1.3347941018238394,3.911
1.1499117669726058,-0.028225897106499583,0.07529052637124443,-0.0010170622450667612,0.513729464859,-0.09139394392415115,1.0208692480243897,-1.3248225857527327,3.373
2.4613035647951027,1.7321328991409257,0.33543445617400425,-0.24119953859143087,-0.35964662443822715,-0.08877450834834034,1.0162201440678331,-1.3248225857527327,2.952
1.510913601086836,1.2520350456189007,0.16462137103183924,-0.21353736920096536,-0.07405264323803387,-0.07730141992502315,1.0162201440678331,-1.3198368277171757,2.923
2.4962226611247864,0.9319698099375505,0.9908554395705895,-0.14600332670334581,0.15127838780065073,-0.058892744931640144,1.0115710401112734,-1.3198368277171757,4.115
1.5412110523140619,0.13180672073417543,0.474312126831983,-0.19422223926214163,-0.5229679531368085,-0.05985957115978916,1.0162201440678331,-1.3148510696816258,3.115
2.1755318426264414,0.45187195641552547,0.3344110541962114,-0.24025144004377375,-0.2644486307048294,-0.07508006291911805,1.0162201440678331,-1.3198368277171757,3.259
5.094164914344067,-0.8283889863098747,1.2974229370452406,-0.03140432263006558,-0.7945879169082463,-0.03295765205485902,1.0162201440678331,-1.309865311646069,3.926
2.4537292019882964,0.531888265335863,0.4835518068802035,-0.1287920549246068,-0.32383820477704084,-0.06368469962144746,1.0162201440678331,-1.3148510696816258,3.193
2.0746259245561047,0.45187195641552547,0.5467356420153758,-0.15011179456286142,0.16088552478292023,-0.09143672899613411,1.0115710401112734,-1.3198368277171757,3.333
2.9137754582288173,-0.028225897106499583,0.7065116345920679,-0.283275154137981,-0.8557242431590522,-0.06209209722932996,1.0115710401112734,-1.309865311646069,3.352
3.039651097755489,-0.1882585149471746,0.9469793827332966,-0.08794325414852032,-0.7867275321045711,-0.0497210713262309,1.0115710401112734,-1.3148510696816258,3.512
2.0465109168494844,0.05179041181383793,0.5666582044750763,-0.19711831202868157,-0.6827957774782012,-0.06017779330536642,1.0115710401112734,-1.309865311646069,3.689
2.985731904893478,0.29183933857485045,0.7057442685694689,-0.20514055098928433,-0.7055035557999291,-0.06419274481455749,1.006921936154717,-1.309865311646069,3.659
2.1515891534150953,0.691920883176538,0.7082577292052157,-0.15079977858527913,-0.8932794149988329,-0.06682730059463311,1.006921936154717,-1.3148510696816258,3.667
1.7104146146762789,0.851953501017213,0.9509857293236444,-0.06336867230325822,-0.155276619542676,-0.05335329063952403,1.006921936154717,-1.3148510696816258,3.628
2.175596032141753,1.8921655169816007,0.6223118994727765,-0.320800724127899,-0.5500426119050227,-0.07278461602686485,1.006921936154717,-1.3198368277171757,3.314
2.0024127198301964,1.332051354539238,0.6972735203974701,-0.16169785770631392,-0.3282050852235269,-0.055727076965780685,1.0022728321981604,-1.3148510696816258,3.235
-0.4959715951402984,1.7321328991409257,-0.09817321626242714,-0.0015024977288191877,-0.15964349998916214,-0.07656017790122675,0.9976237282416007,-1.3198368277171757,2.167
-0.3751027378079558,0.7719371920968755,-0.3177477116428229,0.004124711095263929,-0.4295167115820053,-0.10750096345329974,0.9976237282416007,-1.3198368277171757,2.331
1.0107488977763663,1.8921655169816007,0.3674807458833843,-0.3318425400762598,-0.8146755669620824,-0.07710641081129067,1.0022728321981604,-1.3198368277171757,2.964
1.833337536498603,1.8921655169816007,0.4539571054289868,-0.019947089586847527,-0.5919646641912896,-0.05769031373538192,1.0022728321981604,-1.3248225857527327,2.737
-0.258277819940264,1.8921655169816007,-0.26662847778774335,-0.18953342148713742,-0.2740557676870989,-0.06044994860707459,0.9976237282416007,-1.3248225857527327,2.277
-0.40809614867828203,1.8921655169816007,-0.07576428135225395,-0.09836196475094353,-0.32296482868774357,-0.06244251377910884,0.9976237282416007,-1.3248225857527327,1.996
0.5630912179910461,1.8921655169816007,-0.032267802482715664,-0.10204718875149685,-0.22514670668645415,-0.0748376881032776,0.9976237282416007,-1.3248225857527327,2.398
0.2608869799025336,1.8921655169816007,0.2594378293054303,-0.22003255505294228,-0.5998250489949646,-0.08210219274404007,1.0022728321981604,-1.3248225857527327,2.701
1.0818066912266604,1.8921655169816007,0.12772641458515224,-0.14995685510291867,-0.35702649617033544,-0.1045110871530406,1.0022728321981604,-1.3248225857527327,3.021
-0.32432883119622824,1.8921655169816007,-0.40452258207301073,-0.0836336521614264,-0.5727503902267506,-0.1298433140322675,0.9976237282416007,-1.3298083437882895,2.695
0.7094433129022208,1.8921655169816007,0.5970324444630846,-0.04765093241808003,-0.7255912058537652,-0.021155235293953547,1.0022728321981604,-1.3298083437882895,3.147
2.882643543302536,1.8921655169816007,1.0218511095038108,-0.08568476348310346,-0.3683803853311994,-0.038640497623918565,1.0022728321981604,-1.3248225857527327,3.901
3.3466695494923964,1.8921655169816007,1.5753463338682785,0.0774872371899397,-0.5081205596187557,0.02236810678408802,1.0022728321981604,-1.3298083437882895,4.103
2.049912961161016,1.8921655169816007,0.9768637297579917,-0.30808502869763293,-0.42776995940341084,-0.017296635539778976,1.0022728321981604,-1.3347941018238394,3.524
1.517846068740523,1.8921655169816007,0.20164596845211974,-0.3688129059747892,-0.7063769318892262,-0.05836607005518069,1.0022728321981604,-1.3347941018238394,2.873
2.466438726020056,1.8921655169816007,1.1489511606727831,-0.13197850140057316,-0.4932731661007029,-0.05670047349229638,1.0022728321981604,-1.3298083437882895,3.487
-0.5891747713732042,1.8921655169816007,-0.4462930397519518,0.09279872543264732,-0.4583381225288138,-0.11239305680142055,1.0022728321981604,-1.3347941018238394,2.438
-0.9443353595940498,1.8921655169816007,-0.12342910083279125,-0.3018718967878519,-0.9456819803566665,-0.09771031617890213,0.9976237282416007,-1.3347941018238394,2.115
-0.41766038645975784,1.8921655169816007,-0.4709969817259117,-0.11398001228951521,-0.21466619361488742,-0.06058868579647225,0.9976237282416007,-1.3397798598593964,2.184
0.006054604114216674,1.8921655169816007,-0.22057092585116267,-0.28174935961554964,-0.3447992309201743,-0.10089756060403911,1.0022728321981604,-1.3347941018238394,2.699
-0.2827982147894168,1.4120676634595757,-0.4492096516654595,0.046617865994684024,-0.06095200189857546,-0.11826556026219175,1.0022728321981604,-1.3397798598593964,2.188
-0.4692687567705404,1.0920024277782256,-0.565782175908985,-0.10475100517770629,0.2377426206410762,-0.13218301234764476,0.9976237282416007,-1.3397798598593964,2.25
-0.9773929599796878,1.172018736698563,-0.9077850687455963,0.0005698652547843124,-0.07317926714873664,-0.11411437136787132,0.9976237282416007,-1.3397798598593964,2.5
-1.3181109072553514,1.011986118857888,-0.7825070670347689,0.08590170736475167,-0.33257196567001307,-0.049467025562055816,0.9976237282416007,-1.3397798598593964,1.714
-1.4588143248190772,0.05179041181383793,-0.9432905014067287,0.04643811625850003,-0.0941402932918701,-0.12867630931524351,0.9976237282416007,-1.3397798598593964,1.938
-0.8654464452757019,-0.1082422060268371,-0.6768603896641104,0.11076771459704446,-0.23737397193661533,-0.03462918365387016,0.9929746242850443,-1.3347941018238394,1.25
-1.212134017475374,1.332051354539238,-0.6426926136390123,0.10331474062156233,0.028132359209741702,0.010108777162250086,0.9929746242850443,-1.3397798598593964,0.975
-0.6545838874760493,1.7321328991409257,-0.936132058356352,-0.3036746422488088,-0.6120523142451257,0.0644407439499423,0.9929746242850443,-1.3397798598593964,1.25
-0.9529367546458468,1.8921655169816007,-0.7271844608303605,-0.043195304983829154,-0.3116109395268796,-0.010039542872438604,0.9929746242850443,-1.3397798598593964,1.388
-0.9212913235970709,0.6119045742562005,-0.9879610478876424,0.04268156440740708,0.1766062943902703,-0.006500190610178737,0.9976237282416007,-1.3397798598593964,1.167
-1.2935263228908869,1.172018736698563,-0.748515627037966,-0.20324996303789644,0.23337574019459006,-0.04160127165713523,0.9976237282416007,-1.3397798598593964,1.518
-0.8960006545641752,1.8921655169816007,-0.43100385308956424,-0.21353736920096536,-0.6216594512273953,0.010073000503813176,0.9976237282416007,-1.3347941018238394,1.27
-0.9687915649278908,1.8921655169816007,-0.33662506971540257,-0.048069233951754435,-0.2836629046693684,0.011551545663222047,0.9976237282416007,-1.3347941018238394,1.286
